id,TIME_SERVER,TIME_GPS,LATITUDE,N_S,LONGITUDE,E_W,LAT_DEC,LON_DEC,HUMIDITY,BAROMETER,AIR_TEMPERATURE,WIND_SPEED_REL,WIND_SPEED_TRUE,WIND_DIR_REL,WIND_DIR_TRUE,PAR,TSG_COND,TSG_SALINITY,TSG_TEMP,TSG_TEMP_HULL,HEADING,DOPPLER_GROUND_LON,LON_GROUND_VALID,DOPPLER_GROUND_TRV,DOPPLER_WATER_LON,LON_WATER_VALID,DOPPLER_WATER_TRV,GPS_COG_TRUE,GPS_COG_MAGNETIC,GPS_SOG_KNOTS,GPS_SOG_KMH,NAV_SOUNDER_DEPTH,NAV_SOUNDER_OFFSET
12376,2022/07/20 12:34,12:34:12,58 50.683,S,000 39.719,W,-58.84472,-0.66198,81.1,0.9989,-12.3,1.9,2.5,318.5,231,1180.4,2.9603,33.7746,1.7679,-0.7855,277.3,0.6,A,0,0.6,A,0,58,77.7,0.6,1,4744.4,0
12377,2022/07/20 12:35,12:35:12,58 50.678,S,000 39.703,W,-58.84463,-0.66172,81.2,0.9988,-12.2,2.1,2.6,320.1,233.1,1179.15,2.9539,33.7839,1.684,-0.9058,277.3,0.6,A,0,0.6,A,0,57.3,77.1,0.6,1.1,4744.1,0
12378,2022/07/20 12:36,12:36:12,58 50.673,S,000 39.688,W,-58.84455,-0.66147,81,0.9987,-12.2,2,2.5,320.6,231.7,1177.03,2.94827,33.7918,1.6104,-0.8906,277.3,0.6,A,0,0.6,A,0,58,77.7,0.6,1.1,4742.4,0
12379,2022/07/20 12:37,12:37:12,58 50.668,S,000 39.672,W,-58.84447,-0.6612,81,0.999,-12.3,2,2.5,320.4,222.7,1174.76,2.94389,33.8014,1.5499,-1.026,277.3,0.6,A,0,0.6,A,0,58.1,77.9,0.6,1,4743,0
12380,2022/07/20 12:38,12:38:12,58 50.663,S,000 39.657,W,-58.84438,-0.66095,81,0.9989,-12.3,2,2.5,323.4,235.8,1171.96,2.93986,33.8098,1.4946,-1.0308,277.3,0.6,A,0,0.6,A,0,58.3,78.1,0.6,1,4742.3,0
12381,2022/07/20 12:39,12:39:12,58 50.658,S,000 39.642,W,-58.8443,-0.6607,81,0.9989,-12.3,2.1,2.6,324.3,226.8,1169.79,2.93645,33.8154,1.4492,-0.7952,277.2,0.6,A,0,0.6,A,0,58.5,78.3,0.6,1,4742.2,0
12382,2022/07/20 12:40,12:40:12,58 50.654,S,000 39.627,W,-58.84423,-0.66045,81,0.9989,-12.3,2.1,2.6,325.9,235.5,1165.9,2.93449,33.8172,1.4244,-0.9635,277.2,0.6,A,0,0.6,A,0,59.1,78.9,0.6,1,4744.3,0
12383,2022/07/20 12:41,12:41:12,58 50.649,S,000 39.611,W,-58.84415,-0.66018,81,0.999,-12.3,2.1,2.5,323.9,230.2,1165.72,2.93434,33.8168,1.4231,-0.9718,277.2,0.6,A,0,0.6,A,0,59,78.7,0.6,1,4743.9,0
12384,2022/07/20 12:42,12:42:12,58 50.644,S,000 39.596,W,-58.84407,-0.65993,81,0.9989,-12.3,2.1,2.6,327.8,236.2,1164.19,2.9341,33.818,1.4191,-0.9746,277.2,0.6,A,0,0.6,A,0,59.2,79,0.6,1,4742.1,0
12385,2022/07/20 12:43,12:43:12,58 50.639,S,000 39.581,W,-58.84398,-0.65968,81,0.999,-12.3,2.2,2.7,324.8,228.3,1160.22,2.9329,33.8192,1.4039,-0.9877,277.2,0.5,A,0,0.5,A,0,59.3,79.1,0.5,1,4741.3,0
12386,2022/07/20 12:44,12:44:12,58 50.635,S,000 39.566,W,-58.84392,-0.65943,81,0.9989,-12.3,2.2,2.7,326.6,227.6,1159.01,2.93118,33.8216,1.3813,-1.0301,277.1,0.6,A,0,0.6,A,0,59.2,79,0.6,1,4742.3,0
12387,2022/07/20 12:45,12:45:12,58 50.630,S,000 39.551,W,-58.84383,-0.65918,81,0.9989,-12.3,2.2,2.7,324.4,230.4,1157.04,2.92933,33.8217,1.3595,-0.8064,277.1,0.6,A,0,0.6,A,0,59.9,79.7,0.6,1,4741.7,0
12388,2022/07/20 12:46,12:46:12,58 50.626,S,000 39.536,W,-58.84377,-0.65893,81,0.999,-12.3,2.2,2.7,323.1,231.6,1157.05,2.92815,33.8221,1.3452,-0.9181,277.2,0.6,A,0,0.6,A,0,59.4,79.2,0.6,1,4742.1,0
12389,2022/07/20 12:47,12:47:12,58 50.621,S,000 39.521,W,-58.84368,-0.65868,81,0.9989,-12.3,2.3,2.8,319,236.7,1155.2,2.92684,33.8229,1.329,-0.945,277.2,0.6,A,0,0.6,A,0,59.1,78.9,0.5,1,4741.8,0
12390,2022/07/20 12:48,12:48:12,58 50.616,S,000 39.506,W,-58.8436,-0.65843,81,0.9987,-12.3,2.3,2.8,317.4,235.5,1153.89,2.92479,33.8194,1.3081,-1.0937,277.2,0.6,A,0,0.6,A,0,59.1,78.9,0.5,1,4738.2,0
12391,2022/07/20 12:49,12:49:12,58 50.611,S,000 39.491,W,-58.84352,-0.65818,81,0.9989,-12.3,2.2,2.8,317.7,236.3,1151.3,2.9236,33.8236,1.2902,-1.1271,277.2,0.6,A,0,0.6,A,0,59.3,79,0.5,1,4739.8,0
12392,2022/07/20 12:50,12:50:12,58 50.606,S,000 39.475,W,-58.84343,-0.65792,81,0.9985,-12.4,2.3,2.8,314.4,233.8,1149.12,2.92286,33.8257,1.2794,-1.0712,277.2,0.6,A,0,0.6,A,0,60.4,80.2,0.6,1,4738.6,0
12393,2022/07/20 12:51,12:51:12,58 50.602,S,000 39.460,W,-58.84337,-0.65767,81,0.9986,-12.4,2.2,2.7,314.7,233.2,1146.38,2.92196,33.8276,1.2671,-0.9858,277.2,0.5,A,0,0.5,A,0,59,78.7,0.5,1,4739.7,0
12394,2022/07/20 12:52,12:52:12,58 50.597,S,000 39.445,W,-58.84328,-0.65742,81,0.9984,-12.4,2.3,2.8,315.6,234.3,1143.92,2.92088,33.8259,1.256,-0.9948,277.2,0.5,A,0,0.5,A,0,58.8,78.6,0.5,1,4738.9,0
12395,2022/07/20 12:53,12:53:12,58 50.593,S,000 39.431,W,-58.84322,-0.65718,81,0.9983,-12.4,2.2,2.7,314.6,232.6,1141.78,2.92,33.8257,1.2458,-1.1118,277.2,0.5,A,0,0.5,A,0,59.4,79.2,0.5,1,4738.4,0
12396,2022/07/20 12:54,12:54:12,58 50.588,S,000 39.416,W,-58.84313,-0.65693,81,0.998,-12.4,2.3,2.8,313.7,232.6,1139.49,2.9188,33.8249,1.2322,-0.987,277.2,0.5,A,0,0.5,A,0,59.6,79.4,0.5,1,4736,0
12397,2022/07/20 12:55,12:55:12,58 50.583,S,000 39.401,W,-58.84305,-0.65668,81,0.9981,-12.4,2.3,2.8,314.9,233.6,1138.07,2.9188,33.8292,1.2284,-1.0772,277.3,0.5,A,0,0.5,A,0,59.6,79.4,0.5,1,4736.9,0
12398,2022/07/20 12:56,12:56:12,58 50.579,S,000 39.386,W,-58.84298,-0.65643,81,0.998,-12.4,2.3,2.8,315,233.6,1136.63,2.91846,33.8304,1.2231,-1.1316,277.3,0.5,A,0,0.5,A,0,59.3,79,0.5,1,4734.6,0
12399,2022/07/20 12:57,12:57:12,58 50.574,S,000 39.371,W,-58.8429,-0.65618,81,0.998,-12.4,2.3,2.8,313.5,232,1135.28,2.91803,33.8299,1.2186,-1.0659,277.3,0.5,A,0,0.5,A,0,59.2,79,0.5,1,4736.7,0
12400,2022/07/20 12:58,12:58:12,58 50.570,S,000 39.356,W,-58.84283,-0.65593,81,0.998,-12.4,2.3,2.8,312.3,231.4,1134.62,2.91749,33.8291,1.213,-1.0748,277.3,0.5,A,0,0.5,A,0,58.9,78.7,0.5,1,4737.7,0
12401,2022/07/20 12:59,12:59:12,58 50.565,S,000 39.342,W,-58.84275,-0.6557,81,0.998,-12.4,2.2,2.8,314.2,232.9,1131.93,2.91727,33.829,1.2104,-1.1465,277.3,0.5,A,0,0.5,A,0,59.2,79,0.5,1,4735.3,0
12402,2022/07/20 13:00,13:00:12,58 50.561,S,000 39.327,W,-58.84268,-0.65545,81,0.998,-12.4,2.3,2.8,314.2,232,1124.38,2.91704,33.8268,1.2098,-1.204,277.3,0.5,A,0,0.5,A,0,59.6,79.3,0.5,1,4734.6,0
12403,2022/07/20 13:01,13:01:12,58 50.556,S,000 39.313,W,-58.8426,-0.65522,81,0.9981,-12.4,2.3,2.8,314.1,232.8,1114.51,2.9178,33.8299,1.2158,-1.1247,277.4,0.5,A,0,0.5,A,0,58.8,78.6,0.5,1,4735.1,0
12404,2022/07/20 13:02,13:02:12,58 50.552,S,000 39.298,W,-58.84253,-0.65497,81,0.9984,-12.4,2.3,2.8,316.8,235.2,1106.47,2.91826,33.83,1.2212,-1.0818,277.4,0.5,A,0,0.5,A,0,59.2,79,0.5,1,4734.8,0
12405,2022/07/20 13:03,13:03:12,58 50.548,S,000 39.284,W,-58.84247,-0.65473,81,0.9981,-12.4,2.3,2.8,318.4,234.8,1101.71,2.91798,33.8286,1.2191,-1.2196,277.4,0.5,A,0,0.5,A,0,59.4,79.2,0.5,1,4734.5,0
12406,2022/07/20 13:04,13:04:12,58 50.543,S,000 39.269,W,-58.84238,-0.65448,81,0.9987,-12.4,2.3,2.8,320.6,238,1095.9,2.91755,33.828,1.2147,-1.1554,277.4,0.5,A,0,0.5,A,0,60.2,80,0.5,1,4733.1,0
12407,2022/07/20 13:05,13:05:12,58 50.539,S,000 39.255,W,-58.84232,-0.65425,81,0.9987,-12.4,2.3,2.8,323.4,240.7,1090.52,2.91742,33.8286,1.2126,-1.033,277.4,0.5,A,0,0.5,A,0,59.9,79.7,0.5,1,4733.5,0
12408,2022/07/20 13:06,13:06:12,58 50.535,S,000 39.241,W,-58.84225,-0.65402,81,0.999,-12.4,2.3,2.8,324.2,240.6,1085.67,2.91681,33.8279,1.206,-1.0752,277.5,0.5,A,0,0.5,A,0,60.6,80.3,0.5,1,4734.4,0
12409,2022/07/20 13:07,13:07:12,58 50.530,S,000 39.226,W,-58.84217,-0.65377,81,0.999,-12.4,2.3,2.8,322.2,241.4,1080.85,2.91624,33.8291,1.1982,-0.9924,277.5,0.5,A,0,0.5,A,0,60.7,80.4,0.5,1,4734.7,0
12410,2022/07/20 13:08,13:08:12,58 50.526,S,000 39.211,W,-58.8421,-0.65352,81,0.999,-12.4,2.3,2.8,323,240.4,1074.77,2.9155,33.8279,1.1906,-0.8635,277.5,0.5,A,0,0.5,A,0,61.5,81.3,0.5,1,4724.7,0
12411,2022/07/20 13:09,13:09:12,58 50.522,S,000 39.196,W,-58.84203,-0.65327,81,0.999,-12.4,2.3,2.8,324.5,241.7,1069.66,2.91502,33.8221,1.1902,-1.0135,277.5,0.5,A,0,0.5,A,0,62,81.7,0.5,1,4733.5,0
12412,2022/07/20 13:10,13:10:12,58 50.518,S,000 39.182,W,-58.84197,-0.65303,81,0.999,-12.4,2.3,2.8,324.4,241.3,1063.25,2.91506,33.8288,1.1845,-1.0243,277.6,0.5,A,0,0.5,A,0,62.1,81.8,0.5,1,4728.8,0
12413,2022/07/20 13:11,13:11:12,58 50.514,S,000 39.167,W,-58.8419,-0.65278,81,0.999,-12.4,2.3,2.8,323.7,241.7,1057.87,2.91526,33.8316,1.1842,-0.9385,277.6,0.5,A,0,0.5,A,0,62.4,82.1,0.5,1,4725.2,0
12414,2022/07/20 13:12,13:12:12,58 50.509,S,000 39.152,W,-58.84182,-0.65253,81,0.999,-12.4,2.4,2.9,324,242.4,1051.54,2.91523,33.8316,1.1839,-1.0401,277.6,0.5,A,0,0.5,A,0,63.3,83,0.5,1,4735,0
12415,2022/07/20 13:13,13:13:12,58 50.506,S,000 39.137,W,-58.84177,-0.65228,81,0.999,-12.4,2.4,2.9,325.4,245,1046.51,2.91513,33.8328,1.1816,-1.0164,277.6,0.5,A,0,0.5,A,0,63.1,82.8,0.5,1,4733.5,0
12416,2022/07/20 13:14,13:14:12,58 50.502,S,000 39.122,W,-58.8417,-0.65203,81,0.999,-12.4,2.3,2.8,326.2,244.2,1039.31,2.91521,33.8329,1.1825,-1.091,277.6,0.5,A,0,0.5,A,0,63.8,83.6,0.5,1,4729.4,0
12417,2022/07/20 13:15,13:15:12,58 50.498,S,000 39.107,W,-58.84163,-0.65178,81,0.999,-12.4,2.3,2.8,324.5,241.4,1034.99,2.91504,33.8309,1.1824,-1.1238,277.6,0.5,A,0,0.5,A,0,63.3,83,0.5,1,4728.4,0
12418,2022/07/20 13:16,13:16:12,58 50.494,S,000 39.092,W,-58.84157,-0.65153,81,0.999,-12.4,2.4,2.9,325.9,243.8,1029.92,2.9149,33.8316,1.18,-1.1912,277.6,0.5,A,0,0.5,A,0,65,84.8,0.5,1,4729.6,0
12419,2022/07/20 13:17,13:17:12,58 50.490,S,000 39.077,W,-58.8415,-0.65128,81,0.999,-12.4,2.3,2.8,328.5,245.1,1025.46,2.91485,33.8318,1.1792,-1.0927,277.6,0.5,A,0,0.5,A,0,65,84.7,0.5,1,4729.5,0
12420,2022/07/20 13:18,13:18:12,58 50.486,S,000 39.062,W,-58.84143,-0.65103,81,0.999,-12.5,2.5,3,328.3,246.3,1019.85,2.91464,33.8313,1.1772,-1.0531,277.6,0.5,A,0,0.5,A,0,65.9,85.7,0.5,1,4731.3,0
12421,2022/07/20 13:19,13:19:12,58 50.483,S,000 39.046,W,-58.84138,-0.65077,81,0.999,-12.5,2.5,3.1,328,245.9,1016.38,2.91448,33.8307,1.176,-1.0112,277.7,0.5,A,0,0.5,A,0,65.8,85.6,0.5,1,4732.5,0
12422,2022/07/20 13:20,13:20:12,58 50.479,S,000 39.031,W,-58.84132,-0.65052,81,0.999,-12.5,2.5,3.1,328.3,250.4,1011.19,2.91467,33.8322,1.1768,-1.0657,277.7,0.5,A,0,0.5,A,0,66,85.8,0.5,1,4725,0
12423,2022/07/20 13:21,13:21:12,58 50.476,S,000 39.016,W,-58.84127,-0.65027,81,0.999,-12.5,2.5,2.9,327.4,247.7,1006.68,2.91513,33.8327,1.1817,-1.0239,277.7,0.5,A,0,0.5,A,0,66.7,86.5,0.5,1,4727.7,0
12424,2022/07/20 13:22,13:22:12,58 50.472,S,000 39.000,W,-58.8412,-0.65,81,0.999,-12.5,2.5,3,327.1,245.7,1002.23,2.91508,33.8305,1.1832,-0.8748,277.7,0.5,A,0,0.5,A,0,66.6,86.3,0.5,1,4731.3,0
12425,2022/07/20 13:23,13:23:12,58 50.469,S,000 38.985,W,-58.84115,-0.64975,81,0.999,-12.5,2.5,3,325,242.5,996.07,2.915,33.8319,1.181,-0.7485,277.7,0.5,A,0,0.5,A,0,67,86.7,0.5,1,4722.7,0
12426,2022/07/20 13:24,13:24:12,58 50.465,S,000 38.969,W,-58.84108,-0.64948,81,0.999,-12.5,2.5,3,324.6,243.5,989.68,2.91496,33.8305,1.1818,-0.8208,277.7,0.5,A,0,0.5,A,0,67.5,87.2,0.5,1,4721.4,0
12427,2022/07/20 13:25,13:25:12,58 50.462,S,000 38.953,W,-58.84103,-0.64922,81,0.999,-12.5,2.4,3,326.4,244.4,982.76,2.91546,33.8352,1.1832,-0.7864,277.7,0.5,A,0,0.5,A,0,67.6,87.3,0.5,1,4724.7,0
12428,2022/07/20 13:26,13:26:12,58 50.459,S,000 38.938,W,-58.84098,-0.64897,81,0.999,-12.5,2.5,2.9,326.8,246.2,975.99,2.91591,33.8363,1.1876,-0.8793,277.7,0.5,A,0,0.5,A,0,67.7,87.5,0.5,1,4726.7,0
12429,2022/07/20 13:27,13:27:12,58 50.455,S,000 38.922,W,-58.84092,-0.6487,81,0.999,-12.5,2.4,2.8,325.2,244.4,967.49,2.91615,33.8355,1.1912,-0.9345,277.7,0.5,A,0,0.5,A,0,68.5,88.2,0.5,1,4723,0
12430,2022/07/20 13:28,13:28:12,58 50.452,S,000 38.906,W,-58.84087,-0.64843,81,0.999,-12.5,2.4,2.9,325.7,244.2,954.69,2.91622,33.8334,1.194,-1.0895,277.8,0.5,A,0,0.5,A,0,65.9,85.7,0.5,1,4723.9,0
12431,2022/07/20 13:29,13:29:12,58 50.448,S,000 38.890,W,-58.8408,-0.64817,81,0.999,-12.5,2.4,3.1,324,240.5,934.7,2.91656,33.8329,1.1984,-0.9827,279.1,0.7,A,0,0.7,A,0,54,73.8,0.7,1.3,4723.1,0
12432,2022/07/20 13:30,13:30:12,58 50.441,S,000 38.871,W,-58.84068,-0.64785,81,0.999,-12.5,2.4,3.4,324.5,240.3,930.04,2.91672,33.8329,1.2004,-1.0652,278.3,1,A,0,1,A,0,54.8,74.5,1,1.8,4723.3,0
12433,2022/07/20 13:31,13:31:12,58 50.431,S,000 38.846,W,-58.84052,-0.64743,81,0.999,-12.6,2.5,3.4,330,237,973.22,2.91634,33.8311,1.1976,-0.9037,272,0.9,A,0,0.9,A,0,43.5,63.3,0.9,1.6,4719.9,0
12434,2022/07/20 13:32,13:32:12,58 50.421,S,000 38.827,W,-58.84035,-0.64712,81,0.999,-12.6,2.5,3.3,333.6,239.3,976.31,2.91628,33.8329,1.1952,-0.9648,267.3,0.8,A,0,0.8,A,0,52.7,72.5,0.8,1.4,4719.5,0
12435,2022/07/20 13:33,13:33:12,58 50.413,S,000 38.806,W,-58.84022,-0.64677,81,0.999,-12.6,2.3,3.8,331.6,242.3,973.03,2.91581,33.8305,1.1918,-1.0472,265.5,1.5,A,0,1.5,A,0,72.1,91.8,1.5,2.8,4721.8,0
12436,2022/07/20 13:34,13:34:12,58 50.406,S,000 38.757,W,-58.8401,-0.64595,81,0.999,-12.6,2.4,3.5,344.1,247.7,1026.69,2.9159,33.8334,1.1902,-1.1106,244.1,1.3,A,0,1.3,A,0,87.9,107.7,1.3,2.4,4721.3,0
12437,2022/07/20 13:35,13:35:12,58 50.405,S,000 38.719,W,-58.84008,-0.64532,81,0.999,-12.5,2.3,2.8,25,246.7,975.79,2.91578,33.8337,1.1884,-1.0262,222.1,0.8,A,0,0.8,A,0,109,128.8,0.8,1.5,4723,0
12438,2022/07/20 13:36,13:36:12,58 50.410,S,000 38.696,W,-58.84017,-0.64493,81.1,0.999,-12.5,2.8,2.7,37.1,245.3,962.41,2.91561,33.8308,1.1892,-1.0076,204.4,0.4,A,0,0.4,A,0,116.8,136.5,0.4,0.7,4723.4,0
12439,2022/07/20 13:37,13:37:12,58 50.417,S,000 38.698,W,-58.84028,-0.64497,81.9,0.999,-12.4,2.9,2.4,39.5,259.8,937.96,2.91514,33.8275,1.1866,-1.0851,198.7,1,A,0,1,A,0,182.8,202.6,1,1.9,4724.5,0
12440,2022/07/20 13:38,13:38:12,58 50.432,S,000 38.700,W,-58.84053,-0.645,82,0.999,-12.3,2.9,3.2,41.6,240.8,900.13,2.915,33.8262,1.1861,-1.061,193.5,0.5,A,0,0.5,A,0,104.2,124,0.5,0.9,4724.5,0
12441,2022/07/20 13:39,13:39:12,58 50.433,S,000 38.686,W,-58.84055,-0.64477,82,0.999,-12.2,2.8,3.4,41.4,236.2,898.4,2.91469,33.8239,1.1847,-1.3217,193.3,0.6,A,0,0.6,A,0,64.2,83.9,0.5,1,4724.3,0
12442,2022/07/20 13:40,13:40:12,58 50.429,S,000 38.670,W,-58.84048,-0.6445,82,0.999,-12.1,2.7,3.2,41.2,235.3,892.63,2.91462,33.8231,1.1845,-1.2543,193.3,0.6,A,0,0.6,A,0,64.2,84,0.5,1,4724.8,0
12443,2022/07/20 13:41,13:41:12,58 50.425,S,000 38.654,W,-58.84042,-0.64423,82,0.999,-12,2.6,3.1,40.8,235.7,888.73,2.9143,33.8212,1.1826,-1.299,193.1,0.5,A,0,0.5,A,0,64.1,83.9,0.5,1,4724.7,0
12444,2022/07/20 13:42,13:42:12,58 50.421,S,000 38.639,W,-58.84035,-0.64398,82,0.999,-11.9,2.5,3,39.7,235.8,885.23,2.91401,33.8202,1.1799,-1.1866,193.3,0.6,A,0,0.6,A,0,64.6,84.4,0.6,1,4725,0
12445,2022/07/20 13:43,13:43:12,58 50.417,S,000 38.623,W,-58.84028,-0.64372,82,0.999,-11.8,2.6,3.1,41.2,236.2,882.17,2.91305,33.8034,1.1842,-1.0669,193.4,0.5,A,0,0.5,A,0,64.9,84.7,0.5,1,4724.2,0
12446,2022/07/20 13:44,13:44:12,58 50.413,S,000 38.607,W,-58.84022,-0.64345,82,0.999,-11.8,2.8,3.3,41.3,236.3,877.13,2.91369,33.7955,1.199,-1.0472,193.6,0.6,A,0,0.6,A,0,64.8,84.6,0.6,1,4724,0
12447,2022/07/20 13:45,13:45:12,58 50.409,S,000 38.591,W,-58.84015,-0.64318,82,0.999,-11.7,2.6,3.1,39.6,236.6,873.71,2.9148,33.804,1.2043,-1.1767,193.8,0.6,A,0,0.6,A,0,64.2,84,0.5,1,4724.5,0
12448,2022/07/20 13:46,13:46:12,58 50.406,S,000 38.575,W,-58.8401,-0.64292,82,0.999,-11.6,2.7,3.1,41.4,236.4,867,2.91491,33.814,1.1964,-1.1074,193.9,0.6,A,0,0.6,A,0,65,84.7,0.5,1,4724.2,0
12449,2022/07/20 13:47,13:47:12,58 50.402,S,000 38.559,W,-58.84003,-0.64265,82,0.999,-11.6,2.7,3.2,41.1,238.1,861.25,2.91427,33.8184,1.1847,-1.0646,193.9,0.6,A,0,0.6,A,0,64.9,84.7,0.5,1,4724.2,0
12450,2022/07/20 13:48,13:48:12,58 50.398,S,000 38.543,W,-58.83997,-0.64238,82,0.999,-11.5,2.7,3.3,41.6,237.5,854.71,2.91333,33.8227,1.1697,-0.9983,194.1,0.6,A,0,0.6,A,0,64.3,84.1,0.6,1,4724.9,0
12451,2022/07/20 13:49,13:49:12,58 50.394,S,000 38.527,W,-58.8399,-0.64212,82,0.999,-11.5,2.5,3,38.3,236.3,848.52,2.91253,33.8241,1.159,-1.0764,194.1,0.6,A,0,0.6,A,0,64.6,84.4,0.5,1,4724.6,0
12452,2022/07/20 13:50,13:50:12,58 50.390,S,000 38.511,W,-58.83983,-0.64185,82,0.999,-11.4,2.6,3,39.7,235.9,842.81,2.91205,33.8268,1.1507,-1.2542,194.1,0.5,A,0,0.5,A,0,65.4,85.2,0.5,1,4724.3,0
12453,2022/07/20 13:51,13:51:12,58 50.387,S,000 38.495,W,-58.83978,-0.64158,82,0.999,-11.4,2.5,3,38.2,235.7,837.37,2.91151,33.8267,1.1445,-1.2176,194.2,0.5,A,0,0.5,A,0,65.7,85.5,0.5,1,4723.6,0
12454,2022/07/20 13:52,13:52:12,58 50.383,S,000 38.479,W,-58.83972,-0.64132,82,0.999,-11.3,2.6,3.1,39.8,234.9,831.47,2.91137,33.8273,1.1423,-1.0909,194.3,0.5,A,0,0.5,A,0,65.2,84.9,0.5,1,4724.3,0
12455,2022/07/20 13:53,13:53:12,58 50.379,S,000 38.463,W,-58.83965,-0.64105,82,0.999,-11.3,2.6,3.2,39.5,234.7,824.39,2.91119,33.8285,1.1391,-1.2485,194.2,0.6,A,0,0.6,A,0,63.9,83.6,0.5,1,4723.6,0
12456,2022/07/20 13:54,13:54:12,58 50.375,S,000 38.447,W,-58.83958,-0.64078,82,0.999,-11.2,2.7,3.2,41.2,237.5,816.71,2.91058,33.8254,1.1347,-0.9713,194.2,0.6,A,0,0.6,A,0,65.6,85.4,0.5,1,4723.6,0
12457,2022/07/20 13:55,13:55:12,58 50.372,S,000 38.431,W,-58.83953,-0.64052,82,0.999,-11.2,2.5,3,39.5,235.9,810.4,2.91015,33.8239,1.131,-0.9534,194.2,0.5,A,0,0.5,A,0,65.1,84.9,0.5,1,4724.4,0
12458,2022/07/20 13:56,13:56:12,58 50.368,S,000 38.415,W,-58.83947,-0.64025,82,0.999,-11.2,2.5,3,38.6,235.1,803.22,2.91009,33.8254,1.1289,-1.0606,194.1,0.6,A,0,0.6,A,0,64.5,84.3,0.5,1,4725,0
12459,2022/07/20 13:57,13:57:12,58 50.364,S,000 38.399,W,-58.8394,-0.63998,82,0.999,-11.1,2.6,3.1,39.5,234.9,795.62,2.90583,33.77,1.1297,-0.9941,194,0.6,A,0,0.6,A,0,65.3,85.1,0.6,1,4724.2,0
12460,2022/07/20 13:58,13:58:12,58 50.360,S,000 38.383,W,-58.83933,-0.63972,82,0.999,-11.1,2.5,3,37.8,235.8,787.44,2.91041,33.8302,1.1283,-1.0206,194.1,0.6,A,0,0.6,A,0,65.5,85.2,0.6,1,4723.9,0
12461,2022/07/20 13:59,13:59:12,58 50.357,S,000 38.367,W,-58.83928,-0.63945,82,0.999,-11.1,2.4,2.9,50.1,233.1,777.9,2.91043,33.8306,1.1281,-1.1453,194.3,0.6,A,0,0.6,A,0,65.2,85,0.6,1,4724.1,0
12462,2022/07/20 14:00,14:00:12,58 50.353,S,000 38.350,W,-58.83922,-0.63917,82,0.999,-11,2.3,2.8,37.8,235.1,773.18,2.91028,33.8311,1.1259,-1.3053,194.4,0.6,A,0,0.6,A,0,65.4,85.2,0.6,1,4723,0
12463,2022/07/20 14:01,14:01:12,58 50.349,S,000 38.334,W,-58.83915,-0.6389,82,0.999,-11,2.3,2.9,40.4,234.1,765.88,2.9102,33.8291,1.1268,-1.1833,194.5,0.6,A,0,0.6,A,0,66.2,86,0.6,1,4723.4,0
12464,2022/07/20 14:02,14:02:12,58 50.346,S,000 38.318,W,-58.8391,-0.63863,82,0.999,-11,2.3,2.7,63.4,225.2,759.95,2.9101,33.8292,1.1255,-1.2293,194.6,0.6,A,0,0.6,A,0,66.2,86,0.6,1,4722.7,0
12465,2022/07/20 14:03,14:03:12,58 50.342,S,000 38.301,W,-58.83903,-0.63835,82,0.999,-11,2.1,2.6,29,226.9,751.72,2.91033,33.8288,1.1286,-1.2391,194.8,0.6,A,0,0.6,A,0,66.3,86.1,0.6,1,4722.8,0
12466,2022/07/20 14:04,14:04:12,58 50.338,S,000 38.285,W,-58.83897,-0.63808,82,0.999,-11,2.6,3.1,39.8,237.5,744.14,2.91052,33.8293,1.1304,-1.0384,194.9,0.6,A,0,0.6,A,0,66.5,86.2,0.6,1,4723.3,0
12467,2022/07/20 14:05,14:05:12,58 50.335,S,000 38.268,W,-58.83892,-0.6378,82,0.999,-11,2.4,2.9,47.9,229.1,736.69,2.91044,33.8305,1.1283,-1.0713,194.9,0.6,A,0,0.6,A,0,66.7,86.4,0.6,1,4722.6,0
12468,2022/07/20 14:06,14:06:12,58 50.331,S,000 38.252,W,-58.83885,-0.63753,82,0.999,-10.9,2.6,3.2,37.3,235.8,727.63,2.91038,33.8308,1.1274,-1.282,194.8,0.6,A,0,0.6,A,0,66.3,86.1,0.6,1,4722.6,0
12469,2022/07/20 14:07,14:07:12,58 50.327,S,000 38.235,W,-58.83878,-0.63725,82,0.999,-10.9,2.5,3,37.6,236.5,719.23,2.91037,33.8298,1.1282,-1.2772,194.7,0.6,A,0,0.6,A,0,66.8,86.5,0.6,1.1,4722.5,0
12470,2022/07/20 14:08,14:08:12,58 50.323,S,000 38.219,W,-58.83872,-0.63698,82,0.999,-10.9,2.5,3,36.4,235.1,710.99,2.91044,33.8294,1.1294,-1.2114,194.8,0.6,A,0,0.6,A,0,67.3,87.1,0.6,1.1,4722.8,0
12471,2022/07/20 14:09,14:09:12,58 50.319,S,000 38.202,W,-58.83865,-0.6367,82,0.999,-10.9,2.4,2.9,39,236.3,702.69,2.91034,33.8288,1.1288,-1.3772,194.9,0.6,A,0,0.6,A,0,67.6,87.3,0.6,1.1,4722.6,0
12472,2022/07/20 14:10,14:10:12,58 50.316,S,000 38.185,W,-58.8386,-0.63642,82,0.999,-10.9,2.3,2.8,37.6,234.3,698.02,2.91031,33.8307,1.1267,-1.3238,194.8,0.6,A,0,0.6,A,0,67,86.7,0.6,1.1,4722.8,0
